0	Prosecutors maintained that Durst murdered Black to try to assume Black's identity. Prosecutors called Durst a cold-blooded killer who shot Black to steal his identity.
1	The agency said it would not release the name of the person involved because he is a minor. The agency said it had no plans to release the name of the teenager involved because he was a minor.
1	The Bush administration blames Hussein loyalists and foreign Muslim militants who have entered Iraq to fight U.S. troops for the wave of bombings and guerrilla attacks. The Bush administration blames the wave of bombings and guerrilla attacks on Saddam loyalists and foreign Muslim militants who have entered Iraq to fight U.S. troops.
0	The 51-year-old nurse worked at North York General Hospital, the epicentre of the latest outbreak. Emile Laroza, 51, contracted SARS while working as a nurse at North York General Hospital, the epicentre of the second SARS outbreak.
1	"And the swagger of a president who says 'Bring 'em on' does not bring our troops peace or safety. And the swagger of a president saying `bring `em on' will never bring peace,"" Kerry said."
1	One, Fort Carson-based Sgt. Ernest Bucklew, 33, had been on his way home to attend his mother's funeral in Pennsylvania. Sgt. Ernest Bucklew, 33, was coming home from Iraq to bury his mother in Pennsylvania.
1	Analysts spent yesterday running the red pen through the accounts and are expected to announce more cuts to their valuations. Analysts spent yesterday running the red pen through the accounts and are expected to announce further cuts to the company's value.
0	Acer said its Veriton 7600G incorporates the Intel 865G chipset and is priced starting at $949. The Intel 865G chipset is priced at $44 with integrated software RAID, $41 without RAID.
1	The row intensified after Culture Minister Jean-Jacques Aillagon said the government would go ahead with planned cuts to unemployment benefits despite howls of protest from actors. The move came after Culture Minister Jean-Jacques Aillagon announced the government would impose cuts to unemployment benefits despite howls of protest from actors.
1	From Florida to Alaska, thousands of revelers vowed to push for more legal rights, including same-sex marriages. Thousands of revellers, celebrating the decision, vowed to push for more legal rights, including same-sex marriages.
1	The leader of Myanmar's National League for Democracy won a 1990 election by a landslide but was never allowed to govern. Suu Kyi's National League for Democracy won a landslide election in 1990 but has never been allowed to govern.
1	The Foundation said telephone support would cost $39.95 per incident. The group is also offering end user telephone support for $39.95 per incident.
1	It is the first major industrial plant for Leighton as project manager. It is the first major industrial plant project that Leighton has managed.
1	The settlement taking effect this week was reached less than two months after O'Malley took the helm of the nation's fourth-largest archdiocese. The $85 million agreement was reached in September, less than two months after Archbishop Sean O'Malley took over as leader of the nation's fourth-largest diocese.
1	But for a meaningful dialogue to begin, cross-border terrorism should end and terror infrastructure must be dismantled. But for a meaningful dialogue to begin, cross-border terrorism should end and its infrastructure should be dismantled.
0	It is priced at $5,995 for an unlimited number of users tapping into the single processor, or $195 per user with a minimum of five users. It is priced at $5,995 or $195 on a per user licensing plan with a minimum of five users.
1	The blast occurred at 5 a.m. in the capital's Al-Bayaa district, police said. The 5 a.m. blast occurred in the city's Al Bayaa district.
1	The report finds that 6.5 percent of American adults were diagnosed with diabetes in 2002 compared with 5.1 percent in 1997. In a special section on diabetes, the report notes that 6.5 percent of American adults were diagnosed with diabetes in 2002, compared to 5.1 percent in 1997.
0	Omar's brother, Zahid, and wife, Tahari, were arrested on May 2 in Derbyshire. Zahid and Paveen Sharif were arrested in Derbyshire and Tabassum, Mr Sharif's wife, in Nottinghamshire, last Friday.
1	The company has 30 days to respond to the charges before the FCC makes a final ruling. AT&T has 30 days to respond to the charges before the F.C.C. issues a final order.
1	The study results were presented Tuesday at a meeting of the American Thoracic Society in Seattle, and will be published in this week's New England Journal of Medicine. The study results were released at a meeting in Seattle of the American Thoracic Society and also will be published in tomorrow's issue of The New England Journal of Medicine.
0	Associated Press Writer Marc Humbert in Albany contributed to this report. Associated Press Writer Carolyn Thompson contributed to this report from Buffalo.
1	He said he thought he had hit a dog or a cat, or someone had thrown a rock at his car, the police said. The bishop told police he thought he had struck a dog or a cat or that someone had thrown a rock at his vehicle.
0	The audiotape aired last week by the Arab Al-Jazeera television network appears to be an effort to incite attacks. An audiotape aired last week by the Arab al-Jazeera television network may be the strongest evidence yet that Saddam survived the war.
1	The defense cannot appeal Roush's ruling until after the trial. Defense lawyers cannot appeal the ruling until after trial, in the appellate courts.
1	Lovett's father, Ron Lovett, issued a statement apologising for his son's behaviour. The father, Ron Lovett, issued a statement through a family member Monday, apologizing for his son's behavior.
0	But HRT should not be used to prevent heart disease or any other chronic condition. The clear message is it should not be used to prevent cardiovascular disease, Manson said.
1	"Former South African Archbishop Desmond Tutu said Sunday he did not see what ""all the fuss"" was over appointing a gay bishop, but urged homosexual clergy to remain celibate. South Africa's Nobel laureate Archbishop Desmond Tutu says he does not understand all the fuss about appointing a gay bishop, but he has urged homosexual clergy to remain celibate."
0	Bridges is a retired Air Force major general and a former shuttle pilot. OKeefe called Bridges, a retired Air Force Major General, to ask him to switch centers on Wednesday.
0	You can reach George Hunter at (313) 222-2027 or ghunter@detnews.com. Reach her at (248) 647-7221 or email lberman@detnews.com.
1	This sale is part of our efforts to simplify our Foodservice Products business and improve its cost structure, said Gary Costley, Multifoods chairman and chief executive. This sale is part of our efforts to simplify our Foodservice Products business and improve its cost structure, chairman and CEO Gary Costley said in a statement.
1	The study adds to the evidence that diet might affect a person's chances of developing the mind-robbing disease that affects 4 million Americans. The research adds to the evidence that diet may affect a person's chances of developing the mind-robbing disease that afflicts more than four million North Americans.
0	The CGT warned of prolonged industrial action unless Raffarin agreed. The large CGT union warned France of lengthy industrial action.
1	But they did not, as of the time of this particular tragic event, provide the security we had requested, Jordan said. But they did not, as of the time of this tragic event, provide the additional security we requested.
1	Voters in Cleveland Heights, Ohio, approved a proposal allowing same-sex couples - and also unmarried heterosexual couples - to officially register as domestic partners. Voters in Cleveland Heights, Ohio, were asked to decide whether to allow same-sex couples - and also unmarried heterosexual couples - to officially register as domestic partners.
1	State air regulators and three automakers have settled a lawsuit challenging the nation's toughest auto emissions program, a spokesman for California's air board said Monday. State air regulators and three automakers have agreed to settle a lawsuit challenging the nation's toughest auto emissions program, according to a spokesman for California's air board.
0	"Spin and manipulative public relations and propaganda are not the answer, it said. The report added that ""spin"" and manipulative public relations ""are not the answer,"" but that neither is avoiding the debate."
0	In comparison, 86 percent of Israeli Jews say they have a favorable opinion of the United States. But in Jordan and in the Palestinian Authority, only 1 percent of the Muslim population say they have a favorable opinion of the United States.
0	But they don’t realize that until it’s too late (of course) because they’re potential victims in a horror movie. But they don't realize that until it's too late (of course) because they're potential victims.
1	Sales -- a figure watched closely as a barometer of health -- rose 5 percent instead of falling as many industry experts predicted. It also disclosed that sales -- a figure closely watched by analysts as a barometer of its health -- were significantly higher than industry experts expected.
0	Doud was shot in the shoulder and underwent surgery at Strong Memorial Hospital, where he was listed in satisfactory condition. A spokeswoman at Strong Memorial Hospital said Doud was in satisfactory condition Tuesday night.
1	The third case involved contracts signed by Sierra Pacific Resources SRP.N utility Nevada Power Co. and two municipal utilities. A separate case seeking to renegotiate contracts was filed by Sierra Pacific Resources SRP.N utility Nevada Power Co. and two municipal utilities.
0	The three grocery chains were relying on store managers and replacement workers to keep their stores open. The supermarket chains have used managers and replacement workers to keep their stores open, often at reduced hours.
0	Merseyside police found the truck, without the books, the next morning about 20 miles from the warehouse. Police said they were checking a white articulated trailer truck found about 20 miles from the warehouse for forensic evidence.
1	The work appears in the Oct. 22/29 issue of the Journal of the American Medical Association. The study appears in Wednesday's Journal of the American Medical Association (news - web sites).
1	The significant highs Beijing chalked up before APEC was China's first space mission on October 15. One of the significant highs Beijing chalked up before APEC was Chinas first space mission on Oct 15.
1	"ABC broadcast a special ""World News Tonight"" report out of Washington anchored by Ted Koppel. Partly as a result, ABC chose to broadcast its special report out of Washington with Ted Koppel as anchor."
1	Microsoft has identified the freely distributed Linux software as one of the biggest threats to its sales. The company has publicly identified Linux as one of its biggest competitive threats.
0	The indictment said he attended important meetings to plan the attacks, recruited fellow bombers and coordinated the operation. Samudra not present in Bangkok, the indictment said, but attended a series of meetings before the attacks, recruiting fellow bombers and coordinating the operation.
1	It also said it would reconsider its support for the 2003 show, which took place last month. The company added that it would reevaluate its commitment to the remaining New York show, which took place last month.
0	The two Democrats on the five-member FCC panel held a news conference to sway opinion against Powell. The two Democrats on the five-member FCC held a news conference to sway opinion against Powell and the panel's two other Republicans.
1	If no candidate wins 50 percent plus one in today's election, the top two will meet in a runoff June 3. If no candidate wins more than 50 percent of the vote, the top two vote-getters are headed to a runoff on June 3.
0	LURD's Ja'neh also called for an interim government and the deployment of a U.S.-led Western peacekeeping force. The rebels are also calling for the deployment of a U.S.-led peacekeeping force.
1	The bomb exploded in Helmand province aboard a bus en route to the provincial capital, Lashkar Gah, according to news agency reports. The bomb exploded in Helmand Province aboard a bus headed for the provincial capital, Lashkar Gah, according to wire reports.
1	The UMass president has acknowledged talking to him once since he went on the lam in 1995, just before federal indictments were handed down. The UMass president, who testified before a congressional committee last week, has acknowledged talking to him once since he went on the lam in 1995.
0	Eric Gagne earned his 17th save in as many opportunities as he struck out three in the ninth and allowed only an infield single by Greg Norton. Closer Eric Gagne earned his 17th save in as many opportunities as he struck out three of the four batters he faced in the ninth.
0	The jury awarded TVT about $23 million in compensatory damages and roughly $108 million in punitive damages. TVT Records sought $360 million in punitive damages and $30 million in compensatory damages, officials said.
1	Air Commodore Pietsch said a 9-11 style aircraft suicide attack was the key concern. Air Commodore Dave Pietsch said the main concern was a September 11-style aircraft suicide attack.
1	I don't even worry about it anymore, he said. I don't even worry about that anymore, the 38-year-old center fielder said.
1	The report was sponsored by the Computer & Communications Industry Association (CCIA). The paper was released by the Computer and Communications Industry Association in Washington.
0	Families stuck on the highway remained in their cars, and used their cell phones to call home. Families stuck on the highway were being urged to remain in their cars, and to use their cell phones only in case of emergency.
1	While the rest of America grapples with an economic downturn, recession has become a permanent way of life for much of rural America, Edwards said in a speech. While the rest of America grapples with an economic downturn, recession has become a permanent way of life for much of rural America.
1	"First, the target was not clear . . . we should have authentic evidence of the target that they really hate Islam, he said. In jihad, the target must be clear, meaning that we should have authentic evidence of the target that they really hate Islam,"" Imron said."
1	"Sharpton nearly jumped out of his chair, saying, ""That sounds more like Stonewall Jackson than Jesse Jackson. That sounds more like Stonewall Jackson than Reverend (Jesse) Jackson, he retorted."
0	The SharePoint Portal Server application, which facilitates teamwork, retails for $5,619. Server software, however, costs thousands of dollars, such as SharePoint Portal Server, which retails for $5,619.
1	Dogs, he said, are second only to humans in the thoroughness of medical understanding and research. He said that dogs are second only to humans in terms of being the subject of medical research.
1	The Justice Department and the Federal Communications Commission have the final say. But the deal must get approval from the Federal Communications Commission and the Justice Department's antitrust division.
1	I really liked him and I still do, Cohen Alon told the Herald yesterday. And I really liked him, and I still do.
0	Argentine Guillermo Coria and Netherlander Martin Verkerk are in the other half. The other semifinal between Guillermo Coria of Argentina and Martin Verkerk of the Netherlands is also compelling.
1	Hidalgo County Judge Ramon Garcia remembers how he and his friends used to have to sneak around the school yard to speak Spanish. Hidalgo County Judge Ramon Garcia says when he was growing up, he wasn't allowed to speak Spanish at school.
0	"Hovan did not speak, but his lawyer, John Speranza, said his client ""did not wake up that day"" intending to hurt anyone. Hovan ""did not wake up that day"" intending to hurt anyone, defense attorney John Speranza said."
1	Microsoft will pay Time Warner AOL $750 million to settle an outstanding antitrust suit brought by Time Warner's Netscape division. Microsoft on Thursday agreed to pay AOL Time Warner $750 million to settle AOL Time Warner's private monopoly lawsuit against Microsoft.
1	Kollar-Kotelly has scheduled another antitrust settlement compliance hearing for January. The judge scheduled another oversight hearing for late January.
0	The House voted 425 to 2 to clear the bill, the first of 13 that Congress must pass each year to fund the federal government. The bill is among the first of 13 that Congress must pass each year to fund the federal government.
0	Monkeypox is usually found only in central and western Africa. Prairie dogs, usually found in southwestern and western states, aren’t indigenous to Wisconsin.
1	UN armored personnel carriers trained machine guns on Bunia's main street but did not open fire. Uruguayan armoured personnel carriers trained mounted machine guns down Bunia's empty main street, but they were under orders not to open fire.
1	National Breast Cancer Centre chief executive Professor Christine Ewan said it was too early to quantify the risk to women. National Breast Cancer Centre head Professor Christine Ewan said there was no need for panic.
0	For the fourth quarter, Intel expects revenue between $8.1 billion and $8.7 billion. At the end of the second quarter, Intel initially predicted sales of between $6.9 billion and $7.5 billion.
1	In version 4.1, a new web-based Distributed Authoring and Versioning interface speeds up the flow of information between workstations and the server. Openexchange Server 4.1 includes a web-based distributed authoring and versioning (WebDAV) interface and Outlook connector to speed information flows.
0	The highest-paid Washington private-college president is Susan Resneck Pierce, who heads the University of Puget Sound. The highest-paid private-college president in Washington is University of Puget Sound President Susan Resneck Pierce at $314,160, the Chronicle said.
1	At midnight, Erika was about 90 miles east of Brownsville and moving toward the west at about 20 mph, with sustained winds near 70 mph. Late Friday evening, forecasters said Erika was 130 miles east of Brownsville and tracking due west at 21 mph with sustained winds of about 70 mph.
0	Not counting energy prices, wholesale prices were down 0.9 percent. Energy prices dropped by 8.6 percent, the biggest decline since July 1986.
0	The 30-year bond US30YT=RR firmed 31/32, taking its yield to 4.16 percent -- another record low -- from 4.22 percent. The 30-year bond <US30YT=RR> firmed 24/32, taking its yield to 4.18 percent, after hitting another record low of 4.16 percent.
1	Antonio Monteiro de Castro, 58, currently director of the group’s Latin America & Caribbean operations, will become chief operating officer from the same date. BAT also said Antonio Monteiro de Castro, director for Latin America and the Caribbean, would become chief operating officer on January 1, 2004.
1	"The government began on September 1 to add the word ""Taiwan"" in English to the cover of new passport, a decision slammed by Beijing. The government recently added the word 'Taiwan' in English to the cover of its new passports, a move slammed by Beijing."
0	A floating airfield with a flight deck covering 4.5 acres, the ship took about five years to build. The Reagan, a floating airfield with a flight deck covering 4.5 acres, is the ninth Nimitz-class carrier to be built at the Newport News shipyard.
1	Pollack said yesterday the plaintiffs failed to show that Merrill and Blodget directly caused their losses. Basically, the plaintiffs did not show that omissions in Merrill's research caused the claimed losses.
1	The exam is a requirement for graduation, but Mills reversed course after an estimated 60 percent of students statewide failed it. The Regents math exam is required for graduation, but Mills reversed course after an estimated 63 percent of students statewide failed the exam.
1	Ms O'Hare will take time off from studying history at New York University to be in Australia during October for national breast cancer awareness week. Ms O'Hare, who has taken time out from studying history at New York University, will be in Australia throughout October in which is national breast cancer awareness week.
1	Hurricane Claudette moved toward the Texas coast on Tuesday and was expected to strengthen before making landfall later in the day, forecasters said. The US National Hurricane Center said the hurricane was heading toward the Texas coast and could strengthen before it hits land later in the day.
1	This led to the recovery of the 270-kilogram Cancuen altar, announced on Wednesday by the Vanderbilt University in Nashville and the National Geographic Society. This led last month to the recovery of the 600-pound Cancun altar, Vanderbilt University in Nashville and the National Geographic Society announced Wednesday.
0	A Royal Duty is based on his experiences with Diana, Princess of Wales and letters allegedly to and from her. The royal household was bracing itself for any more revelations in A Royal Duty, based on the former servant’s time with Diana, Princess of Wales.
1	They were tossed around like feathers, Gordon said. The concrete barriers (between lanes) were being tossed around like feathers.
1	BAT BATS.L also said Managing Director Paul Adams would step up to chief executive from January 1, 2004, to ease the transition. As part of the changes BAT said managing director, Paul Adams, 50, would become chief executive from January 1.
0	On May 1, he crawled through a narrow, winding canyon, rappelled down a 60-foot cliff and walked some six miles down the canyon. He crawled through a narrow, winding canyon, rappelled down a 60-foot cliff, and walked some six miles down the canyon near Canyonlands National Park in southeastern Utah.
1	Close co-operation between law-enforcement agencies and intelligence services lie at the heart of the ongoing fight against terrorism, Mr Howard said. Close cooperation between regional law enforcement agencies and intelligence services was at the heart of the fight against terrorism, he said.
1	Stout previously worked for General Electric subsidiary GE Capital Service Inc., where he was vice president and chief technology and information officer. Stout comes to Sprint from GE Capital, where he served as chief technology and information officer.
1	Only one test, the effect on financial services, was deemed to be passed. Only the positive effect on the financial services industry was assured, he said.
1	Knight agreed to a two-year, $2.38 million contract that included a $300,000 signing bonus. ESPN reported that Knight's two-year deal is worth $2.38 million, including a $300,000 signing bonus.
1	The prosecutor said the company knowingly underestimated to the U.S. Food and Drug Administration (FDA) the number of safety complaints involving the device. They said the company knowingly underestimated to the FDA the number of safety complaints involving the device.
1	We're going to do everything in our power to get money back to ratepayers as quickly as possible, Kennedy said. There's very strong interest in getting money back to the ratepayers as quickly as possible, Commissioner Susan Kennedy said.
1	Officials said it will take lengthy testing to determine if all anthrax spores have been killed. Still, officials said it will take several more months of testing to determine whether the anthrax spores have been successfully killed.
0	Fletcher said he expects to have the support of lawmakers from agricultural states, many of whom are on the committee. He said he also expects to have the support of lawmakers from other agricultural states.
1	"EDS said that it was ""responding to a subpoena and providing documents and information to the SEC"". EDS is ""in the process of responding to a subpoena and providing documents and information to the SEC,"" the company said."
1	"It is not clear whether the apology was written on the orders of Mr Blair or at Mr Campbell's initiative. It is not clear whether the apology to Sir Richard - known as ""C"" - was written on the orders of the Prime Minister or on Mr Campbell's own initiative."
0	The soldiers, from the 3rd Armored Cavalry, were hurt when their Humvee vehicle struck a mine in Hit. The pipeline exploded only a few hours after two U.S. soldiers from the 3rd Armored Cavalry were wounded when their Humvee vehicle detonated a land mine in the same area.
0	Several protesters were injured by a speeding police van that drove through the crowd. Anger grew after a police van injured several protesters by speeding through the crowd.
0	Vice President Dick Cheney and Mississippi Republican gubernatorial candidate Haley Barbour acknowledge the cheering crowd. Vice President Dick Cheney says Mississippi Republican Haley Barbour would be a good governor because of his government and business savvy.
1	Trailing Arsenal by eight points two months ago, United rallied from its worst start since 1989 with an unbeaten streak stretching back to Dec. 26. Trailing the Londoners by eight points two months ago, United rallied from its worst league start since 1989 with an unbeaten streak starting Dec. 26.
1	Deputies said the incident began at 9:40 a.m. when deputies received a phone call from a person requesting assistance regarding a domestic disturbance at 54346 Avenida Velasco. The incident began at 9:40 a.m. when deputies said they received a phone call requesting assistance with a domestic disturbance at the home in the 54-300 block of Avenida Velasco.
1	The Russell 2000 index, the barometer of smaller company stocks, fell 2.52 to 410.23. The Russell 2000 index, which tracks smaller company stocks, fell 1.40, or 0.3 percent, to 408.83.
0	In a mixture of ancient pagan and modern Christian rites, the villagers have staged a series of ceremonies hoping to erase the misfortunes they believe have kept them poor. In a mixture of ancient Melanesian pagan and modern Christian ceremonies the people tried again to erase the misfortunes they believe have kept them poor since that long-ago meal.
0	"We put a lot of effort and energy into improving our patching process, probably later than we should have and now we're just gaining incredible speed.	We've put a lot of effort and energy into improving our patching progress, probably later than we should have."
1	Shares of Halliburton fell 71 cents, or 3 percent, to close at $21.59 yesterday on the New York Stock Exchange. Halliburton shares fell 54 cents, or 2.4 percent, to $21.76 a share in midday New York Stock Exchange trade.
1	He also recruited others to participate in the scheme by convincing them to receive fraudulently obtained merchandise he had ordered for himself. He also recruited other people to take delivery of fraudulently obtained merchandise he had ordered.
1	"Goldman Sachs said: ""We believe this is the right decision for the company, for its employees and for its creditors."" We believe this is the right decision for the company (Jinro), for its employees and for its creditors, it said."
1	Allegiant shares rose $4, or $17.2 percent, to $27.43 in Thursday morning trading on the Nasdaq Stock Market. Allegiant's stock closed Wednesday at $23.40, up 64 cents, in trading on the Nasdaq market.
1	Jim Williams, director of the US-VISIT project, said that by the middle of November, many arriving passengers in Atlanta will be fingerprinted and photographed. Jim Williams, director of the US-VISIT project, said that by the middle of November, inspectors will be fingerprinting and photographing many foreign passengers arriving in Atlanta.
0	Before it was removed, the site listed in broken English the rules for hackers who might participate. Organizers established a Web site, http://defacerschallenge.com, listing in broken English the rules for hackers who might participate.
1	"In one scene from the film's final script, Reagan says of AIDS patients, ""They that live in sin shall die in sin."" In one scene the film showed Mr Reagan's character saying of Aids patients: ""They that live in sin shall die in sin."""
0	About 100 firefighters are in the bosque today, Albuquerque Fire Chief Robert Ortega said. We were seconds away from having that happen, Albuquerque Fire Chief Robert Ortega said.
1	"The pill, which they call the ""polypill,"" would contain aspirin, a cholesterol-lowering drug, three blood pressure-lowering drugs at half the standard dose and folic acid. The ingredients of such a polypill would contain aspirin, a cholesterol-lowering statin, three blood pressure-lowering agents in half dose, and folic acid."
0	Peace Rules defeated Funny Cide in the Louisiana Derby. But neither he nor Peace Rules could keep Funny Cide from drawing away.
0	On Thursday, a Washington Post article argued that a 50 basis point cut from the Fed was more likely, contrary to the Wall Street Journal's line. On Thursday, a Post article argued that a 50 basis point cut from the Fed was more likely.
1	Laotian officials yesterday called on France, the former colonial power, to help the country find an alternative investor to EdF. Lao officials on Friday called on France, its former colonial ruler, to help the country find an alternative investor to replace EdF.
1	Loan losses, investment writedowns and legal costs led to the largest-ever loss for a European bank last year. Loan losses, investment writedowns and legal costs led to the loss last year, the largest ever for a European bank.
1	Handspring's shareholders will receive 0.09 Palm shares (and no shares of PalmSource) for each share of Handspring common stock they own. The transaction will grant Handspring stockholders 0.09 of a share of Palm--and no shares of PalmSource--for each share of Handspring common stock.
1	"It was a final test before delivering the missile to the armed forces.	State radio said it was the last test before the missile was delivered to the armed forces.
1	498299	498366	The samples would be used to find genes involved in diseases with particularly high rates among blacks like hypertension and diabetes.	The samples would be used to find genes involved in diseases that have a particularly high incidence among African-Americans, such as hypertension and diabetes.
1	2585334	2585405	To examine the uranium enrichment program -- ElBaradei's priority -- the IAEA says it must inspect facilities that are not officially declared as nuclear sites.	However, to verify Iran's claims about its controversial uranium-enrichment program, the IAEA says it must inspect facilities that are not officially declared as nuclear sites.
1	3153726	3153980	She said her son followed his father and grandfather into the military.	He followed his father and grandfather into the military, his mother said.
1	1457907	1458152	Yesterday, Mr. Cuomo's lawyer, Harriet Newman Cohen, read a statement over the phone: Mr. Cuomo was betrayed and saddened by his wife's conduct during their marriage. Cuomo's lawyer, Harriet Newman Cohen, said in a statement that he ""was betrayed and saddened by his wife's conduct during their marriage."""
1	"I don't think he's been that good from the get-go, said Limbaugh. This is what Limbaugh actually said about McNabb: ""I don't think he's been that good from the get-go."
1	To be wedged between these two monsters and hold as well as we did makes it that much better, said Rory Bruer, Sony head of distribution. To be wedged between these two monsters and hold as well as we did makes it that much better.
1	"This is my sweatshirt which my brother Jaafar used to borrow from me all the time, said Mekki. One villager, Ali Mekki, said: ""This is my sweatshirt which my brother Jaafar used to borrow from me all the time."""
1	The shooting victim was taken to Kings County Hospital Center, where he later died, the police said. The victim, who was not identified, was taken to Kings County Hospital where he was pronounced dead.
1	Thursday, U.S. District Judge Florence-Marie Cooper will consider the second motion. U.S. District Judge Florence-Marie Cooper is to consider the motions Thursday.
0	If it's a Bill Gates Comdex keynote, it must be time for new Tablet PCs. If it's the Sunday night before Comdex, it must be time for yet another Bill Gates keynote.
1	The supercomputer is actually an eServer and storage system with a peak speed of 7.3 trillion calculations per second. It's a cluster of 44 IBM servers with a peak speed of 7.3 trillion calculations per second.
1	Agriculture Secretary Luis Lorenzo told Reuters there was no damage to the rice crop as harvesting had just finished. Agriculture Secretary Luis Lorenzo said there was no damage to the vital rice crop as the harvest had ended.
0	"Is it in the food supply?"" says David Ropeik, director of risk communication at the Harvard Center for Risk Analysis. It's not zero, said David Ropeik, director of risk communication at the Harvard Center for Risk Analysis."
1	The mission of the CAPPS II system has been and always will be aviation security, said the administration, part of the Homeland Security Department. The mission of the CAPPS II system has been and always will be aviation security, they said.
1	Expenses are expected to be approximately $2.3 billion, at the high end of the previous expectation of $2.2-to-$2.3 billion. Spending on research and development is expected to be $4.4 billion for the year, compared with the previous expectation of $4.3 billion.
1	America has accused Syria of not doing enough to prevent foreign fighters infiltrating through its eastern border into Iraq to attack U.S.-led coalition forces. US officials accuse regional states, particularly Syria, of not doing enough to prevent foreign fighters from entering Iraq to attack US-led coalition forces.
1	"Elwin Hermanson and the SaskParty would put the future of our Crown corporations — and our economy — at risk,” the platform reads. Elwin Hermanson and the Sask. Party would put the future of our Crown corporations - and our economy - at risk."""
1	They also showed the greatest increase in early rapid head growth compared with those children with milder forms of the disorder. Those children later diagnosed with the most severe autism showed the greatest increase in early rapid head growth compared to those children with milder forms of the disorder.
1	Site Finder has been visited 65 million times since its introduction, Galvin said. Through Sunday, Sept. 21, Site Finder has been visited over 65 million times by Internet users.
0	U.S. and European leaders pledged on Wednesday to work together to keep Iran from developing nuclear weapons, presenting a united front after months of bitter acrimony over Iraq. Bush said U.S. and European Union leaders, at an annual Washington summit, agreed on the need to keep Iran from developing nuclear weapons.
1	Djerejian said that in the last month Syria has taken steps in response to the pressure, such as relocating the militant group offices out of Damascus. Mr Djerejian said that in the past month Syria had taken some steps in response to the pressure, such as moving the militant group offices out of Damascus.
0	That took the benchmark 10-year note US10YT=RR down 9/32, its yield rising to 3.37 percent from 3.34 percent late on Thursday. That saw the benchmark 10-year note US10YT=RR slip 5/32 in price, taking its yield to 3.36 percent from 3.34 percent late on Thursday.
0	The index, which measures activity in the service sector, climbed to 50.7 last month from 47.9 in March. The Arizona-based ISM reported Monday that its non-manufacturing index rose to 50.7 last month, from 47.9 in March.
1	Bryant previously said that hike had a greater impact on demand than officials expected. Chief financial officer Andy Bryant has said that hike had a greater affect volume than officials expected.
1	"Agrawal said her research neither suggests nor indicates PCOS causes lesbianism, only that PCOS is more prevalent in lesbian women. She continued: ""Our research neither suggests nor indicates that PCO/PCOS causes lesbianism, only that PCO/PCOS is more prevalent in lesbian women."
1	"Writing for the minority, Justice John Paul Stevens said the interrogation was akin to ""an attempt to obtain an involuntary confession from a prisoner by torturous methods."" Justice John Paul Stevens compared the interrogation to ""an attempt to obtain an involuntary confession from a prisoner by torturous methods."""
1	The Memory Stick Pro Duo card will be theoretically able to transfer data at a rate of up to 20 megabytes per second under optimal conditions, according to Sony. It will theoretically be able to transfer data at a rate of up to 20 megabytes per second under optimal conditions, according to Sony.
1	Westfield also will continue discussions over the other co-owned centres, such as Knox City in Melbourne, where Deutsche Bank owns a 50 per cent stake. Westfield also will continue discussions about the other co-owned centres such as Knox City in Melbourne, half-owned by Deutsche Bank.
1	These are real crimes that hurt a lot of people. These are real crimes that disrupt the lives of real people, Smith said.
0	Richard Miller remained hospitalized after undergoing a liver transplant, but his wife has recovered. Richard Miller, 57, survived a lifesaving liver transplant but remains hospitalized.
1	Her lawyer Donald Levine told The Telegraph she had been offered $US250,000 to tell her story exclusively to Australian TV. Mr Levine said she had been offered $400,000 to tell her story to an Australian TV network.
1	While rising consumer confidence is welcomed, it is not a component of gross domestic product, whereas new home sales are. While news on consumer confidence rising is welcomed, it is not a factor in determining gross domestic product whereas new home sales do.
1	Historians believe it was carrying 9 tons of gold coins aimed at buying the loyalty of the Duke of Savoy, a potential ally in southeastern France. Historians believe that the 157-foot warship was carrying 9 tons of gold coins to buy the loyalty of the Duke of Savoy, a potential ally in southeastern France.
1	Both markets rallied this past week on bets the Fed will lower rates at its next meetings on June 24-25. Both markets rallied last week on bets the Fed will lower rates at its next meeting June 24 and 25.
0	"Dell's OpenManage software includes Dell Update Packages with SMS to help automate the management of server hardware, applications and operating systems patches with a single tool. The update packages help ""automate the management of server hardware, applications and operating systems patches using one tool,"" which is unpleasantly vague."
0	His lawyer, Pamela MacKey, said Bryant expects to be completely exonerated. Mr. Bryant is innocent and expects to be completely exonerated, Mackey said in a statement.
0	We are keeping an open mind, said Sergeant Magee. Detective Sergeant Bernie Magee said police were keeping an open mind on the disappearance.
0	The conference, sponsored by the U.S. Department of Agriculture, is focused on eliminating world hunger through genetically modified foods and other technologies. The conference was sponsored by the U.S. Department of Agriculture to discuss ways to end world hunger and poverty.
1	Doctors have speculated that the body’s own estrogen protects against cell damage and improves blood flow. Their belief was based on speculation that estrogen prevents cell damage and improves blood flow.
0	"During the hearing, Morales expressed ""sincere regrets and remorse"" for his actions. Morales, who pleaded guilty in July, expressed ""sincere regret and remorse"" for his crimes."
1	The Oct. 9 hearing date is two days after the Lakers open their pre-season with two games in Hawaii. Bryant's hearing date falls two days after the Lakers open the preseason with two games in Hawaii.
1	"A police spokesman confirmed: ""Greater Manchester Police, with the support of the German authorities and the FBI, have arrested Toby Studabaker in Frankfurt, Germany."" Greater Manchester Police, with the support of German authorities and the Federal Bureau of Investigation have now arrested Toby Studabaker in Frankfurt, Germany, a police spokeswoman said."
